xtime    [s],xdist    [m],MM5_ax   [g],MM5_ay   [g],MM5_az   [g],MM5_rollRate[?/s],MM5_yawRate[?/s]
107.04,0,-0.57023,-0.815628,0.121298,-22.146,-28.768
107.05,0,-0.159314,-0.589951,0.068325,-32.106,-25.997
107.06,0,0.126903,-0.145427,-0.29553,-35.378,-23.064
107.07,0,0.245181,0.445148,-0.857033,-31.753,-20.905
107.08,0,0.248061,1.057739,-1.383832,-22.728,-20.442
107.09,0,0.220721,1.552866,-1.708472,-10.704,-22.251
107.1,0,0.219599,1.739074,-1.803869,1.992,-25.942
107.11,0,0.248137,1.477241,-1.763356,13.076,-30.012
107.12,0,0.272802,0.869824,-1.714766,20.373,-32.948
107.13,0,0.270152,0.177583,-1.71418,22.714,-34.085
107.14,0,0.235371,-0.403667,-1.73385,20.336,-33.437
107.15,0,0.174143,-0.799422,-1.723378,14.516,-31.285
107.16,0,0.115947,-0.998931,-1.663143,6.949,-28.006
107.17,0,0.078669,-1.043877,-1.567058,-0.871,-23.963
107.18,0,0.04129,-1.023162,-1.441085,-7.597,-19.335
107.19,0,-0.00144,-0.982547,-1.274854,-11.897,-14.161
107.2,0,-0.02162,-0.904043,-1.082352,-13.028,-8.531
107.21,0,-0.008319,-0.774452,-0.912936,-11.18,-2.765
107.22,0,0.013135,-0.633267,-0.807958,-7.222,2.673
107.23,0,0.015148,-0.528876,-0.760591,-2.289,7.444
107.24,0,-0.003682,-0.463978,-0.734856,2.804,11.42
107.25,0,-0.028882,-0.442116,-0.708127,7.668,14.692
107.26,0,-0.050692,-0.50044,-0.687845,11.708,17.454
107.27,0,-0.064655,-0.656072,-0.69526,14.037,19.909
107.28,0,-0.062617,-0.870537,-0.736487,14.173,22.214
107.29,0,-0.04073,-1.083957,-0.796849,12.482,24.479
107.3,0,-0.018537,-1.257119,-0.851503,9.754,26.804
107.31,0,-0.021747,-1.367422,-0.88715,6.822,29.295
107.32,0,-0.041545,-1.408445,-0.914159,4.359,31.996
107.33,0,-0.039481,-1.407146,-0.943817,2.747,34.847
107.34,0,0.008294,-1.407044,-0.964329,1.895,37.793
107.35,0,0.086339,-1.411299,-0.961093,1.427,40.806
107.36,0,0.159008,-1.389463,-0.953678,1.191,43.874
107.37,0,0.21086,-1.344822,-0.979337,1.237,46.931
107.38,0,0.248876,-1.301149,-1.045228,1.539,49.834
107.39,0,0.276624,-1.280561,-1.119731,1.998,52.553
107.4,0,0.29795,-1.303034,-1.176654,2.56,55.244
107.41,0,0.32101,-1.351778,-1.209319,3.337,58.01
107.42,0,0.337011,-1.392648,-1.212045,4.283,60.75
107.43,0,0.32501,-1.422765,-1.195127,5.002,63.408
107.44,0,0.281643,-1.452118,-1.16901,4.977,66.02
107.45,0,0.224517,-1.459099,-1.12154,4.11,68.572
107.46,0,0.172385,-1.40154,-1.051037,2.995,70.915
107.47,0,0.13177,-1.267413,-0.983286,2.463,72.684
107.48,0,0.101041,-1.108826,-0.936632,2.941,73.591
107.49,0,0.076835,-0.998421,-0.901546,4.145,73.643
107.5,0,0.060706,-0.969094,-0.872142,5.266,73.076
107.51,0,0.057547,-0.997122,-0.852446,5.565,72.122
107.52,0,0.062337,-1.017302,-0.842483,4.801,70.985
107.53,0,0.067458,-1.03129,-0.844165,3.218,69.81
107.54,0,0.077421,-1.098863,-0.862536,1.322,68.785
107.55,0,0.091282,-1.193547,-0.900782,-0.515,68.13
107.56,0,0.100098,-1.216326,-0.947588,-1.873,67.832
107.57,0,0.108659,-1.159582,-0.982904,-2.17,67.7
107.58,0,0.118367,-1.113871,-0.992612,-1.342,67.654
107.59,0,0.116788,-1.113361,-0.978827,-0.052,67.698
107.6,0,0.106672,-1.114151,-0.959666,1.083,67.781
107.61,0,0.10736,-1.107144,-0.956379,1.881,67.857
107.62,0,0.122928,-1.14702,-0.976381,2.085,67.987
107.63,0,0.139745,-1.243692,-1.001198,1.316,68.331
107.64,0,0.146166,-1.326119,-1.006294,-0.355,68.968
107.65,0,0.136942,-1.319749,-0.983974,-2.294,69.792
107.66,0,0.11057,-1.202694,-0.947563,-3.699,70.542
107.67,0,0.073268,-1.031596,-0.919127,-4.173,70.909
107.68,0,0.037927,-0.897877,-0.919178,-3.911,70.783
107.69,0,0.017772,-0.842815,-0.948073,-3.079,70.394
107.7,0,0.018129,-0.853465,-0.978751,-1.521,70.037
107.71,0,0.035124,-0.920707,-0.997886,0.696,69.831
107.72,0,0.060044,-1.032895,-1.005836,2.936,69.808
107.73,0,0.080122,-1.134815,-0.999287,4.386,70.022
107.74,0,0.085982,-1.175915,-0.988535,4.688,70.402
107.75,0,0.080784,-1.165111,-0.988153,4.149,70.765
107.76,0,0.069267,-1.154512,-0.978343,3.148,70.994
107.77,0,0.049852,-1.164933,-0.941371,1.733,71.129
107.78,0,0.032168,-1.184323,-0.925879,-0.054,71.232
107.79,0,0.034742,-1.219587,-0.977578,-1.894,71.312
107.8,0,0.054489,-1.26591,-1.060261,-3.441,71.526
107.81,0,0.067458,-1.283007,-1.107374,-4.634,71.986
107.82,0,0.061802,-1.258674,-1.100621,-5.396,72.612
107.83,0,0.042131,-1.218237,-1.076594,-5.47,73.267
107.84,0,0.016422,-1.177495,-1.061255,-4.872,73.894
107.85,0,-0.007784,-1.143632,-1.039316,-4.114,74.509
107.86,0,-0.022715,-1.107144,-1.004918,-3.662,75.016
107.87,0,-0.021951,-1.048846,-0.993962,-3.298,75.274
107.88,0,-0.007784,-0.975285,-1.029889,-2.317,75.204
107.89,0,0.01232,-0.912987,-1.07876,-0.305,74.742
107.9,0,0.029162,-0.888449,-1.098277,2.262,73.869
107.91,0,0.029748,-0.895431,-1.08969,4.334,72.708
107.92,0,0.011835,-0.916223,-1.077256,4.944,71.352
107.93,0,-0.013645,-0.967055,-1.066478,3.583,69.907
107.94,0,-0.044093,-1.046782,-1.036259,0.497,68.614
107.95,0,-0.086517,-1.111119,-0.975413,-3.351,67.744
107.96,0,-0.144612,-1.117973,-0.910337,-6.723,67.303
107.97,0,-0.211752,-1.047776,-0.86804,-8.569,67.053
107.98,0,-0.26875,-0.891532,-0.836547,-8.426,66.713
107.99,0,-0.298919,-0.643408,-0.78816,-6.579,65.948
108,0,-0.299759,-0.338362,-0.713249,-3.667,64.365
108.01,0,-0.265744,-0.091919,-0.665805,-0.536,61.712
108.02,0,-0.192693,-0.092913,-0.755469,1.494,58.172
108.03,0,-0.109271,-0.420229,-0.987796,1.16,54.777
108.04,0,-0.070618,-0.860039,-1.214772,-1.823,52.788
108.05,0,-0.116864,-1.080849,-1.309532,-6.461,52.374
108.06,0,-0.24299,-0.963615,-1.280765,-11.131,52.514
108.07,0,-0.394902,-0.64351,-1.199,-14.497,52.099
108.08,0,-0.502682,-0.274127,-1.113616,-15.826,50.693
108.09,0,-0.524442,0.089422,-1.039469,-14.74,48.336
108.1,0,-0.473635,0.415439,-0.945627,-11.365,45.009
108.11,0,-0.404355,0.658416,-0.818914,-6.411,40.578
108.12,0,-0.357013,0.801766,-0.745099,-0.575,35.221
108.13,0,-0.339941,0.841464,-0.809512,5.507,29.403
108.14,0,-0.345063,0.734193,-0.959386,10.647,23.594
108.15,0,-0.364122,0.433861,-1.075651,13.235,18.465
108.16,0,-0.39401,0.011275,-1.117438,12.648,14.844
108.17,0,-0.422446,-0.361599,-1.118024,9.861,13.162
108.18,0,-0.443416,-0.618387,-1.092723,5.6,13.206
108.19,0,-0.472514,-0.794734,-1.026092,-0.293,14.274
108.2,0,-0.507549,-0.838916,-0.932479,-6.46,15.608
108.21,0,-0.516594,-0.691999,-0.852472,-9.86,16.845
108.22,0,-0.48161,-0.470068,-0.811372,-9.183,17.954
108.23,0,-0.419388,-0.365472,-0.821998,-6.435,18.983
108.24,0,-0.366084,-0.412738,-0.88636,-4.435,19.982
108.25,0,-0.346235,-0.484388,-0.995618,-3.939,21.025
108.26,0,-0.347382,-0.51267,-1.117311,-4.057,22.118
108.27,0,-0.341852,-0.557566,-1.19184,-4.083,23.325
108.28,0,-0.339814,-0.580141,-1.17701,-3.416,24.798
108.29,0,-0.370492,-0.453353,-1.090531,-0.899,26.406
108.3,0,-0.431389,-0.226938,-1.007517,3.96,27.731
108.31,0,-0.494376,-0.084708,-0.990854,9.495,28.437
108.32,0,-0.537539,-0.138598,-1.03738,13.112,28.503
108.33,0,-0.569644,-0.357854,-1.088901,13.706,28.378
108.34,0,-0.610641,-0.626795,-1.084951,11.803,28.718
108.35,0,-0.666315,-0.831527,-1.028666,8.548,29.834
108.36,0,-0.733556,-0.903279,-0.96703,5.088,31.526
108.37,0,-0.800875,-0.827934,-0.921624,2.345,33.236
108.38,0,-0.84228,-0.658594,-0.873034,0.719,34.306
108.39,0,-0.837566,-0.485891,-0.805945,-0.132,34.407
108.4,0,-0.79825,-0.357421,-0.740614,-0.639,33.637
108.41,0,-0.744717,-0.269311,-0.696432,-0.79,32.266
108.42,0,-0.66578,-0.193966,-0.654849,-0.402,30.449
108.43,0,-0.499701,-0.106927,-0.593416,0.42,28.143
108.44,0,-0.218911,-0.061853,-0.552674,1.169,25.365
108.45,0,0.073038,-0.123591,-0.585772,1.139,22.439
108.46,0,0.254201,-0.257947,-0.675921,-0.212,19.829
108.47,0,0.327864,-0.381295,-0.766171,-2.745,17.833
108.48,0,0.363995,-0.407412,-0.817819,-5.373,16.533
108.49,0,0.393628,-0.315098,-0.848522,-7.002,15.723
108.5,0,0.406138,-0.186348,-0.906719,-7.539,15.095
108.51,0,0.384404,-0.086849,-1.011212,-7.512,14.441
108.52,0,0.341368,0.006357,-1.132064,-7.15,13.655
108.53,0,0.316194,0.118546,-1.226849,-6.353,12.676
108.54,0,0.334361,0.230072,-1.286422,-5.241,11.446
108.55,0,0.389755,0.332323,-1.320488,-4.069,9.884
108.56,0,0.452436,0.429274,-1.317558,-3.077,7.943
108.57,0,0.492643,0.510046,-1.258011,-2.884,5.551
108.58,0,0.500262,0.566561,-1.149135,-4.409,2.643
108.59,0,0.486222,0.620451,-1.022245,-8.031,-0.822
108.6,0,0.474272,0.722141,-0.923357,-12.812,-4.766
108.61,0,0.488847,0.941524,-0.912248,-16.715,-9.02
108.62,0,0.540647,1.298856,-1.015595,-17.985,-13.673
108.63,0,0.608552,1.699096,-1.181418,-16.206,-19.065
108.64,0,0.654798,1.981414,-1.323317,-12.359,-25.235
108.65,0,0.663563,2.012066,-1.371219,-7.975,-31.55
108.66,0,0.643128,1.797576,-1.312437,-4.255,-37.112
108.67,0,0.614463,1.481624,-1.213498,-1.843,-41.392
108.68,0,0.592295,1.226008,-1.157212,-0.704,-44.425
108.69,0,0.569363,1.087652,-1.165341,-0.244,-46.529
108.7,0,0.537946,1.01776,-1.199764,-0.072,-48.019
108.71,0,0.505434,0.9681,-1.213192,-0.223,-49.129
108.72,0,0.479801,0.912401,-1.186616,-1.008,-49.978
108.73,0,0.452589,0.845261,-1.129974,-2.743,-50.625
108.74,0,0.41154,0.778707,-1.052897,-5.258,-51.041
108.75,0,0.357854,0.721173,-0.944021,-7.677,-51.147
108.76,0,0.302766,0.702853,-0.788084,-8.489,-50.859
108.77,0,0.255679,0.770579,-0.593162,-6.213,-50.18
108.78,0,0.216542,0.90705,-0.398163,-0.789,-49.244
108.79,0,0.18566,1.00023,-0.263247,5.897,-48.243
108.8,0,0.164002,0.95192,-0.213357,11.218,-47.182
108.81,0,0.146523,0.782223,-0.214325,13.755,-45.876
108.82,0,0.146191,0.614259,-0.263501,13.958,-44.286
108.83,0,0.206171,0.604195,-0.421223,12.567,-42.719
108.84,0,0.340349,0.801486,-0.696916,9.517,-41.807
108.85,0,0.486248,1.097793,-0.986598,4.891,-42.156
108.86,0,0.572395,1.353969,-1.172551,-0.314,-43.832
108.87,0,0.596652,1.527768,-1.231843,-4.668,-46.47
108.88,0,0.600959,1.662608,-1.221855,-6.741,-49.741
108.89,0,0.620807,1.810418,-1.211306,-5.873,-53.511
108.9,0,0.672048,1.970916,-1.244099,-2.873,-57.762
108.91,0,0.749532,2.085194,-1.327852,1.062,-62.453
108.92,0,0.833132,2.111668,-1.420192,5.255,-67.359
108.93,0,0.898718,2.052554,-1.475126,8.748,-72.215
108.94,0,0.932683,1.93606,-1.490746,10.496,-76.844
108.95,0,0.937422,1.796811,-1.478846,10.248,-81.068
108.96,0,0.920045,1.65206,-1.447047,8.463,-84.702
108.97,0,0.885494,1.493803,-1.391679,5.958,-87.706
108.98,0,0.840063,1.329279,-1.309991,3.658,-90.067
108.99,0,0.781586,1.198643,-1.200452,2.41,-91.628
109,0,0.703566,1.104392,-1.045636,2.358,-92.125
109.01,0,0.619151,1.011212,-0.867326,2.324,-91.523
109.02,0,0.545157,0.885315,-0.732002,0.724,-90.017
109.03,0,0.472081,0.693476,-0.659741,-3.038,-87.572
109.04,0,0.380353,0.469482,-0.594461,-8.148,-84.114
109.05,0,0.283478,0.360045,-0.50258,-12.789,-79.942
109.06,0,0.22253,0.47817,-0.436816,-14.852,-75.646
109.07,0,0.215472,0.74887,-0.44497,-13.084,-71.685
109.08,0,0.242328,0.984178,-0.504797,-8.27,-68.321
109.09,0,0.278789,1.095576,-0.579606,-2.46,-65.714
109.1,0,0.323914,1.169061,-0.670264,2.901,-63.963
109.11,0,0.378289,1.267668,-0.796849,7.45,-63.12
109.12,0,0.42428,1.346554,-0.941142,11.111,-63.146
109.13,0,0.45822,1.364416,-1.052388,13.475,-63.896
109.14,0,0.490121,1.320718,-1.102354,14.157,-65.14
109.15,0,0.513791,1.22955,-1.094685,13.266,-66.612
109.16,0,0.523856,1.121337,-1.057229,10.982,-68.135
109.17,0,0.539832,1.073358,-1.039062,7.15,-69.837
109.18,0,0.571172,1.10666,-1.075116,1.915,-71.9
109.19,0,0.59227,1.138128,-1.134077,-3.438,-74.134
109.2,0,0.583632,1.116827,-1.158639,-7.319,-76.062
109.21,0,0.569287,1.102762,-1.157289,-9.643,-77.371
109.22,0,0.57265,1.165315,-1.174208,-11.113,-78.271
109.23,0,0.575759,1.278905,-1.198006,-11.539,-79.117
109.24,0,0.548877,1.355421,-1.188298,-10.52,-79.9
109.25,0,0.486299,1.334757,-1.127809,-8.25,-80.409
109.26,0,0.410394,1.238162,-1.025099,-5.223,-80.387
109.27,0,0.34756,1.112087,-0.926083,-1.987,-79.603
109.28,0,0.302256,1.006498,-0.878996,1.018,-78.006
109.29,0,0.263909,0.958621,-0.877417,3.495,-75.896
109.3,0,0.229154,0.948837,-0.879888,5.264,-73.698
109.31,0,0.206757,0.913827,-0.879149,6.162,-71.546
109.32,0,0.204337,0.828954,-0.89403,6.133,-69.382
109.33,0,0.214784,0.75389,-0.907075,5.564,-67.184
109.34,0,0.225817,0.754399,-0.899533,5.065,-65.124
109.35,0,0.238811,0.821819,-0.896297,5.05,-63.425
109.36,0,0.258151,0.893036,-0.912401,5.566,-62.161
109.37,0,0.274993,0.923459,-0.926415,6.237,-61.431
109.38,0,0.276522,0.92142,-0.926211,6.486,-61.217
109.39,0,0.259985,0.912528,-0.92244,6.027,-61.223
109.4,0,0.240493,0.914592,-0.927077,4.837,-61.091
109.41,0,0.239219,0.938059,-0.942238,3.204,-60.803
109.42,0,0.266279,0.978114,-0.950136,1.889,-60.498
109.43,0,0.316194,1.036539,-0.93574,1.424,-60.347
109.44,0,0.376301,1.120317,-0.926466,1.483,-60.586
109.45,0,0.440027,1.220811,-0.980662,1.107,-61.507
109.46,0,0.497153,1.318628,-1.10931,-0.166,-63.172
109.47,0,0.528799,1.401999,-1.250699,-1.987,-65.285
109.48,0,0.53099,1.467075,-1.348618,-3.722,-67.6
109.49,0,0.522276,1.528227,-1.384723,-4.747,-70.086
109.5,0,0.522455,1.599188,-1.359039,-4.768,-72.814
109.51,0,0.536418,1.675603,-1.298881,-4.04,-75.864
109.52,0,0.555986,1.703733,-1.23434,-3.123,-79.147
109.53,0,0.567987,1.6582,-1.163124,-2.111,-82.372
109.54,0,0.564497,1.59292,-1.083397,-0.634,-85.352
109.55,0,0.550585,1.506034,-1.011976,1.368,-87.976
109.56,0,0.541616,1.387857,-0.959386,3.215,-90.118
109.57,0,0.543501,1.288689,-0.926644,4.042,-91.79
109.58,0,0.534379,1.194337,-0.900425,3.47,-93.044
109.59,0,0.491573,1.05942,-0.858536,1.426,-93.783
109.6,0,0.422879,0.925013,-0.802149,-1.73,-93.934
109.61,0,0.351204,0.835833,-0.745022,-4.843,-93.555
109.62,0,0.284013,0.771114,-0.689017,-6.807,-92.695
109.63,0,0.215242,0.703363,-0.632095,-7.532,-91.378
109.64,0,0.144,0.644275,-0.594869,-7.632,-89.766
109.65,0,0.074389,0.602385,-0.608501,-7.611,-88.031
109.66,0,0.007555,0.543679,-0.66927,-7.623,-86.158
109.67,0,-0.05319,0.414063,-0.742296,-7.635,-83.979
109.68,0,-0.093779,0.179647,-0.808748,-7.575,-81.299
109.69,0,-0.103869,-0.146039,-0.883404,-7.31,-77.717
109.7,0,-0.087689,-0.498911,-0.995669,-6.749,-72.781
109.71,0,-0.053801,-0.782733,-1.152218,-5.854,-66.428
109.72,0,-0.01153,-0.915101,-1.29669,-4.549,-59.128
109.73,0,0.031659,-0.892042,-1.352746,-2.938,-51.603
109.74,0,0.072198,-0.768821,-1.326043,-1.303,-44.264
109.75,0,0.105194,-0.57316,-1.294116,0.358,-37.332
109.76,0,0.126164,-0.336119,-1.316004,2.633,-31.073
109.77,0,0.12968,-0.16148,-1.399476,5.978,-25.656
109.78,0,0.107436,-0.138573,-1.498466,9.927,-20.903
109.79,0,0.065547,-0.266279,-1.534138,13.267,-16.433
109.8,0,0.02376,-0.481738,-1.464246,14.958,-11.887
109.81,0,-0.009186,-0.684558,-1.319928,14.6,-7.104
109.82,0,-0.030359,-0.773203,-1.178361,12.266,-2.414
109.83,0,-0.03571,-0.740589,-1.120852,8.351,1.534
109.84,0,-0.032194,-0.684049,-1.153824,3.418,4.384
109.85,0,-0.037366,-0.653931,-1.179125,-1.617,6.363
109.86,0,-0.05984,-0.618998,-1.107348,-5.9,7.867
109.87,0,-0.091766,-0.556751,-0.942442,-9.19,9.03
109.88,0,-0.124279,-0.445683,-0.740946,-11.145,9.734
109.89,0,-0.154753,-0.268699,-0.558305,-10.829,9.93
109.9,0,-0.186297,-0.070312,-0.436638,-7.613,9.771
109.91,0,-0.215344,0.067535,-0.392303,-2.2,9.455
109.92,0,-0.225256,0.078236,-0.413247,3.485,9.147
109.93,0,-0.202553,-0.069599,-0.477992,7.377,9.008
109.94,0,-0.155696,-0.324271,-0.572064,8.582,9.26
109.95,0,-0.109195,-0.571504,-0.67666,7.915,10.169
109.96,0,-0.079281,-0.721683,-0.760871,7.178,11.864
109.97,0,-0.071127,-0.748819,-0.811755,7.882,14.182
109.98,0,-0.076198,-0.706904,-0.857619,10.189,16.774
109.99,0,-0.072121,-0.690954,-0.936199,12.82,19.282
110,0,-0.044246,-0.746551,-1.045406,14.248,21.594
110.01,0,0.003937,-0.835859,-1.149568,13.85,23.75
110.02,0,0.058515,-0.907814,-1.220632,11.806,25.757
110.03,0,0.099894,-0.964074,-1.258266,8.263,27.576
110.04,0,0.115692,-1.009887,-1.279567,3.401,29.176
110.05,0,0.113705,-1.013505,-1.291084,-1.885,30.5
110.06,0,0.111309,-0.957016,-1.285988,-6.157,31.553
110.07,0,0.11424,-0.854153,-1.257986,-8.301,32.388
110.08,0,0.112456,-0.723314,-1.20486,-7.994,32.975
110.09,0,0.095104,-0.588244,-1.132752,-5.617,33.3
110.1,0,0.066592,-0.48533,-1.061051,-2.116,33.381
110.11,0,0.047176,-0.449505,-1.018983,1.37,33.3
110.12,0,0.049673,-0.492745,-1.009785,3.866,33.214
110.13,0,0.06356,-0.595277,-0.995211,4.749,33.232
110.14,0,0.072452,-0.724333,-0.94927,3.984,33.512
110.15,0,0.074949,-0.84735,-0.896476,2.071,34.217
110.16,0,0.076198,-0.930823,-0.874002,-0.137,35.382
110.17,0,0.077982,-0.951487,-0.884016,-1.701,36.853
110.18,0,0.082619,-0.917802,-0.905266,-2.03,38.405
110.19,0,0.090747,-0.865033,-0.925497,-1.235,39.856
110.2,0,0.098136,-0.834559,-0.938416,-0.009,41.199
110.21,0,0.098442,-0.854688,-0.925192,0.654,42.499
110.22,0,0.095257,-0.914159,-0.877034,0.097,43.837
110.23,0,0.099665,-0.968788,-0.823246,-1.335,45.309
110.24,0,0.111793,-0.966724,-0.791982,-2.517,46.822
110.25,0,0.121298,-0.890921,-0.788135,-2.385,48.143
110.26,0,0.12726,-0.789944,-0.81629,-0.874,49.126
110.27,0,0.139439,-0.724689,-0.877901,1.279,49.748
110.28,0,0.161658,-0.721581,-0.960328,3.253,50.132
110.29,0,0.187342,-0.77384,-1.042145,4.316,50.47
110.3,0,0.208388,-0.844242,-1.106074,4.181,50.886
110.31,0,0.221281,-0.90361,-1.142995,3.206,51.49
110.32,0,0.233155,-0.935613,-1.151887,2.03,52.256
110.33,0,0.259195,-0.910464,-1.138204,1.285,53
110.34,0,0.299479,-0.825896,-1.112546,1.212,53.481
110.35,0,0.336502,-0.728919,-1.094455,1.677,53.525
110.36,0,0.347025,-0.66555,-1.091041,2.454,53.213
110.37,0,0.311735,-0.649218,-1.093589,3.28,52.718
110.38,0,0.24722,-0.678163,-1.090837,3.741,52.17
110.39,0,0.190527,-0.734193,-1.069536,3.568,51.734
110.4,0,0.158804,-0.771725,-1.026449,2.937,51.47
110.41,0,0.150243,-0.765457,-0.971998,2.257,51.315
110.42,0,0.153275,-0.732894,-0.922644,1.855,51.199
110.43,0,0.155211,-0.700738,-0.890335,1.77,51.029
110.44,0,0.156715,-0.686444,-0.883175,1.939,50.759
110.45,0,0.164435,-0.700432,-0.902591,2.198,50.503
110.46,0,0.177583,-0.744487,-0.927791,2.198,50.406
110.47,0,0.186832,-0.801919,-0.932199,1.677,50.559
110.48,0,0.185074,-0.843095,-0.905878,0.679,50.899
110.49,0,0.175111,-0.859963,-0.851121,-0.601,51.307
110.5,0,0.161938,-0.863173,-0.785536,-1.925,51.727
110.51,0,0.155084,-0.835018,-0.754807,-2.553,52.174
110.52,0,0.165531,-0.769764,-0.806811,-1.575,52.669
110.53,0,0.186221,-0.700432,-0.909955,1.096,53.127
110.54,0,0.197508,-0.643026,-0.973705,4.591,53.355
110.55,0,0.194298,-0.624604,-0.981528,7.305,53.233
110.56,0,0.197075,-0.706981,-0.994625,7.752,52.942
110.57,0,0.225027,-0.886691,-1.041406,5.717,52.937
110.58,0,0.267808,-1.050604,-1.086505,2.363,53.528
110.59,0,0.301823,-1.108214,-1.091958,-0.849,54.575
110.6,0,0.313264,-1.064644,-1.073307,-2.913,55.69
110.61,0,0.301186,-0.957373,-1.070937,-3.364,56.573
110.62,0,0.275095,-0.829005,-1.093487,-2.373,57.085
110.63,0,0.248825,-0.71809,-1.117999,-0.566,57.216
110.64,0,0.232085,-0.646644,-1.127222,1.308,57.078
110.65,0,0.227345,-0.624884,-1.121668,2.656,56.753
110.66,0,0.230709,-0.651638,-1.10266,3.233,56.385
110.67,0,0.235091,-0.712332,-1.070224,2.981,56.155
110.68,0,0.234607,-0.781586,-1.026373,1.998,56.101
110.69,0,0.227294,-0.831807,-0.976355,0.654,56.207
110.7,0,0.217612,-0.849898,-0.930211,-0.54,56.467
110.71,0,0.21086,-0.83568,-0.904349,-1.188,56.814
110.72,0,0.211395,-0.804187,-0.911407,-1.181,57.137
110.73,0,0.22309,-0.789485,-0.941499,-0.739,57.423
110.74,0,0.245283,-0.789842,-0.955819,-0.104,57.778
110.75,0,0.259909,-0.758501,-0.925854,0.785,58.141
110.76,0,0.247627,-0.703184,-0.86697,1.948,58.299
110.77,0,0.21858,-0.677832,-0.826355,2.963,58.063
110.78,0,0.195164,-0.697681,-0.838661,3.29,57.451
110.79,0,0.186221,-0.741455,-0.895278,2.749,56.693
110.8,0,0.188335,-0.783039,-0.968915,1.582,56.025
110.81,0,0.200005,-0.806429,-1.039444,0.218,55.566
110.82,0,0.21909,-0.812315,-1.095882,-0.927,55.387
110.83,0,0.238913,-0.8168,-1.127171,-1.652,55.5
110.84,0,0.252571,-0.829387,-1.127401,-2.047,55.857
110.85,0,0.256647,-0.837031,-1.105947,-2.198,56.38
110.86,0,0.254507,-0.814532,-1.075982,-2.019,56.922
110.87,0,0.249029,-0.762757,-1.043011,-1.474,57.28
110.88,0,0.241665,-0.707261,-1.010728,-0.714,57.38
110.89,0,0.238098,-0.666952,-0.987006,-0.027,57.263
110.9,0,0.240238,-0.646975,-0.974852,0.272,56.942
110.91,0,0.24141,-0.649396,-0.960889,0.169,56.495
110.92,0,0.240493,-0.667742,-0.941117,-0.018,56.095
110.93,0,0.239244,-0.694394,-0.930466,-0.038,55.793
110.94,0,0.231346,-0.730575,-0.920834,0.14,55.577
110.95,0,0.213306,-0.768897,-0.896552,0.333,55.472
110.96,0,0.194603,-0.793129,-0.883965,0.278,55.474
110.97,0,0.18989,-0.789103,-0.916223,-0.028,55.55
110.98,0,0.20026,-0.768566,-0.973349,-0.348,55.647
110.99,0,0.214809,-0.757355,-1.015442,-0.526,55.694
111,0,0.225358,-0.756692,-1.039903,-0.57,55.691
111.01,0,0.2329,-0.758425,-1.05784,-0.627,55.694
111.02,0,0.239346,-0.764056,-1.069943,-0.833,55.718
111.03,0,0.243041,-0.774528,-1.079549,-1.173,55.745
111.04,0,0.24643,-0.77807,-1.093793,-1.442,55.749
111.05,0,0.250022,-0.757024,-1.1061,-1.343,55.703
111.06,0,0.248774,-0.717504,-1.096341,-0.889,55.624
111.07,0,0.242047,-0.687591,-1.06472,-0.473,55.506
111.08,0,0.234327,-0.682367,-1.029634,-0.456,55.357
111.09,0,0.228747,-0.699133,-0.996077,-0.941,55.238
111.1,0,0.225052,-0.723135,-0.964762,-1.785,55.2
111.11,0,0.220721,-0.734066,-0.949143,-2.594,55.29
111.12,0,0.218453,-0.723186,-0.957577,-2.862,55.527
111.13,0,0.222581,-0.701528,-0.971285,-2.304,55.864
111.14,0,0.228721,-0.691209,-0.965399,-1.067,56.202
111.15,0,0.229154,-0.702445,-0.940734,0.403,56.522
111.16,0,0.223702,-0.712586,-0.920936,1.7,56.878
111.17,0,0.218784,-0.712714,-0.917828,2.506,57.258
111.18,0,0.216949,-0.708866,-0.916961,2.73,57.584
111.19,0,0.21351,-0.69182,-0.910464,2.589,57.826
111.2,0,0.208592,-0.676048,-0.905929,2.294,57.985
111.21,0,0.206019,-0.672608,-0.907254,1.917,58.035
111.22,0,0.203267,-0.678978,-0.91105,1.611,57.978
111.23,0,0.202579,-0.709198,-0.918057,1.665,57.889
111.24,0,0.207191,-0.770044,-0.929549,2.101,57.906
111.25,0,0.213102,-0.844165,-0.937855,2.52,58.123
111.26,0,0.217153,-0.903635,-0.94318,2.524,58.617
111.27,0,0.218351,-0.903483,-0.960507,1.978,59.342
111.28,0,0.217918,-0.811067,-1.000714,0.965,60.038
111.29,0,0.223625,-0.686444,-1.063599,-0.261,60.407
